measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.5562142293,0.6189656408,0.4993747269
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.748054829,0.8649077879,0.6416102144
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.370388971,0.4211189293,0.3280164535
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.5603585247,0.6252649768,0.5003330619
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.6618740247,0.7628039753,0.5699712287
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.368201503,0.4173496588,0.3258501946
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.5163835618,0.5718778788,0.4646202841
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.6465291495,0.7499571633,0.5564749086
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.3605751252,0.4089076686,0.3203661872
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.5050158587,0.5599052325,0.45491796
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.6964595824,0.807056595,0.6009614727
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.359518654,0.4090342277,0.3185962547
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.5293569271,0.5874400971,0.4741568649
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.6357362747,0.7337042938,0.5480144893
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.3569436222,0.4038501412,0.3170948709
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.4979148969,0.5521936417,0.4486823381
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.6094853869,0.7042591673,0.5213969459
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.3730813348,0.4223111689,0.3322527446
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.4928649086,0.546727281,0.4428233872
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.6208801076,0.7150080336,0.5331195238
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.3665588565,0.415572027,0.3264337449
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.4952882589,0.5505690831,0.4463931889
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.6026156127,0.6965411458,0.5146897429
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.3783552349,0.4252274423,0.3353573974
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.4920994628,0.5461548806,0.4393197939
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.6193523703,0.7154022317,0.5337288215
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.387899995,0.4358960564,0.3406343353
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.5053991942,0.5598122103,0.4510822058
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.6412392116,0.7371764358,0.552387664
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.3997704988,0.4507568795,0.3514435055
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.5224569949,0.5747621707,0.466234804
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.6898350263,0.7940204119,0.5949425475
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.4365998396,0.4960321548,0.382812022
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.5654539567,0.6240656201,0.5093903598
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.6585639334,0.7549176046,0.5652288673
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.4005056859,0.4563331467,0.349738803
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.5317216879,0.5854767915,0.4776832293
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.7113177062,0.818715956,0.6127307231
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.4244036939,0.4823986836,0.3689500183
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.5704836756,0.6351167637,0.5135083294
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.7320156575,0.8465103299,0.6251546288
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.4280427817,0.4885601343,0.369467358
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.5828837388,0.6515250714,0.5229107101
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.8649276359,1.0370336616,0.7328056716
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.5061699111,0.589619426,0.4325532671
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.6890695536,0.7752849809,0.6112181807
1,Deaths,110,Dominica,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.8191159298,0.967720968,0.6975981661
1,Deaths,110,Dominica,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.478907801,0.5509535619,0.4110505377
1,Deaths,110,Dominica,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.652281301,0.7312037199,0.5800998446
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.7969591401,0.9372931911,0.6628597296
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.0466034126,0.0582837018,0.0356461828
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.4142389467,0.4803783875,0.3502714617
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.7309280725,0.8658472163,0.6172216786
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.0593643664,0.0730430221,0.0466505324
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.3875790385,0.452742687,0.3311757214
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.7689876085,0.9080209195,0.6441907671
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.0521738375,0.064589727,0.0402309544
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.4028086705,0.4711185292,0.3410879927
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.6944347693,0.82138826,0.583315493
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.08182261,0.0988818429,0.066853624
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.3814739251,0.4447624507,0.3260156223
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.6961262004,0.8122994517,0.5896823176
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.0929342814,0.1126262983,0.0771314768
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.3884341727,0.4478533285,0.3333548827
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.7289827787,0.84333898,0.6230513276
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.1200429131,0.1423748656,0.1007202889
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.4196786876,0.4752659875,0.3658645604
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.7031730202,0.8341555674,0.5960420682
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.0742188966,0.0925593986,0.0584802108
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.3815986578,0.4469366129,0.3285335884
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.6987336952,0.80974741,0.5962299195
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.1085897396,0.1294766251,0.0905409822
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.3982893668,0.4530696104,0.3465300538
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.8318045621,0.9581745261,0.7197191954
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.1125893343,0.1307236073,0.0955739171
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.4683144313,0.5329918945,0.4117587698
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.775865135,0.8943683633,0.6651937367
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.1422566647,0.1683037085,0.1207996068
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.4548279104,0.5130824837,0.3980444148
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.7647843269,0.8845612735,0.6547070519
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.1059179165,0.1240233721,0.0885561377
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.4326278708,0.4928452342,0.3763011811
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.7102659423,0.8243282938,0.6052229331
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.0972293065,0.1138003909,0.0816822345
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.4026212515,0.4622656922,0.349644858
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.7230006967,0.835874736,0.6205306033
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.0999330942,0.1174025064,0.0835477356
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.409639219,0.4658055932,0.3558765467
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.7346238244,0.8486569276,0.6284929479
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.098583041,0.1144634567,0.081550261
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.416014982,0.4733342983,0.3614745072
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.7293785078,0.8402241617,0.6170166048
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.1173039262,0.1383494105,0.0974294922
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.4235870369,0.4813887442,0.3649569118
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.7512261186,0.8658911565,0.6416386143
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.1012612169,0.1182661897,0.0823525218
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.4261189935,0.4863475988,0.3704937275
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.7605522649,0.8829431569,0.6416494411
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.1354698703,0.1639485478,0.1109239191
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.448586797,0.5111219491,0.3882154496
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.7580269274,0.8809143486,0.6474528678
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.150388959,0.1751683937,0.1260012349
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.4552689871,0.5187287411,0.3973372003
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.7512570979,0.8717654711,0.6391040474
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.1450501168,0.1713880772,0.1194462295
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.4489874421,0.5103499879,0.3885900346
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.7774731097,0.9045978458,0.6580381559
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.1533047768,0.1775279412,0.1298231913
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.4666490395,0.5313077006,0.4058770088
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.8158500933,0.9484844661,0.6890027198
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.1567261766,0.183284789,0.1315490677
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.487739147,0.554256419,0.420845443
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.9135586957,1.0650154307,0.7738502923
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.1736650685,0.2048859781,0.1449116211
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.5454105457,0.623268512,0.4729882279
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.8088867032,0.9394396508,0.6836624033
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.1609943364,0.1888401361,0.134917196
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.4864530256,0.5556994093,0.421124339
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2013,1.114776762,1.3125766398,0.9535727068
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.2490417448,0.2903202594,0.2099643322
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.6840627639,0.7914811183,0.5967462572
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2015,1.3793562622,1.6196435658,1.128934953
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.2752001116,0.3245703939,0.224424022
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.8300690431,0.9506232483,0.6985921637
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2014,1.2336186178,1.4567708739,1.041886552
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.2543060836,0.2967077802,0.2127989096
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.7464284867,0.8610246945,0.6475077611
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2016,1.5235950117,1.8117968254,1.2061310154
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.2899691571,0.3513521185,0.2321836969
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.909871763,1.0609792755,0.7361126282
1,Deaths,111,Dominican Republic,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2017,1.5549119816,1.8985832727,1.1899000487
1,Deaths,111,Dominican Republic,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.2944946999,0.3683094641,0.2281123288
1,Deaths,111,Dominican Republic,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.9278032823,1.1073108569,0.737839463
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.4625312028,0.5186370826,0.4119529521
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.1387081087,0.1589965541,0.1148224444
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.2997086275,0.3285416341,0.271376041
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.4037880599,0.4537129381,0.3592662237
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.1268875307,0.1457975643,0.1057798075
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.264597442,0.2914501641,0.2384422956
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.494559187,0.5500258394,0.4436929835
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.1482744123,0.1681006767,0.1281710969
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.3203715238,0.3502618324,0.2915369196
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.4771176925,0.5330991684,0.4250101852
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.1468296874,0.1676491291,0.1243269698
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.3110069903,0.3406961774,0.282799074
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.5165836422,0.5736383777,0.4623689089
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.1453939922,0.1639426314,0.1270328707
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.3298309436,0.3603668496,0.3019165137
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.5493919417,0.6067345231,0.4969657895
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.1474377129,0.1641961085,0.1316313389
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.3470624245,0.3764642764,0.3193219079
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.5256153683,0.5806084084,0.4721273649
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.1433523552,0.1613351323,0.125806474
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.3332467983,0.3623112409,0.3058795046
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.5961191796,0.6560453212,0.5430868631
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.1710764792,0.1916129803,0.1534768382
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.3820691744,0.4132871373,0.352432174
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.6558507662,0.7195888006,0.5970024589
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.1780629026,0.1983774574,0.1600300775
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.4151769223,0.4491066176,0.3841372278
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.5569916688,0.6135021709,0.5070635276
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.1551326222,0.1737169822,0.1392378849
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.3546629273,0.3852359315,0.3279925788
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.6771110047,0.7420052722,0.6161789328
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.1833678878,0.2047070717,0.1647790465
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.4283355549,0.4630996116,0.3958603524
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.6904803775,0.7613515366,0.6239641216
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.1696310434,0.1957928315,0.1493617567
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.4279707676,0.4642294354,0.3925492224
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.7407676244,0.8200734458,0.6641193445
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.2373800852,0.2672453948,0.213004905
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.4869482339,0.5295335845,0.4489479702
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.7462472227,0.8283449224,0.665245799
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.2552604868,0.2883199946,0.2297830441
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.4986672632,0.542945646,0.4570918068
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.7297530572,0.8069452868,0.6566046485
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.2056100435,0.235516773,0.1818704404
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.4655080202,0.5070153425,0.4275411047
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.8726620754,0.9706882048,0.777765757
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.3278276767,0.3641811406,0.2956253824
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.5979697122,0.6500234131,0.5492634605
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.8283751967,0.9212403009,0.73860324
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.2950700462,0.3305345119,0.2653739306
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.5594625115,0.6081881378,0.511364577
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.9001288281,1.0040745037,0.803318651
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.3429266844,0.3805619839,0.3076689646
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.619260961,0.6747557992,0.5690986906
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2009,1.155573454,1.278114631,1.0366804766
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.4326360926,0.4812674429,0.3845440332
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.7913068011,0.8543211546,0.7292818933
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2008,1.0538375844,1.1723793228,0.9396909181
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.3888514294,0.431801065,0.3469163712
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.7187052523,0.7810937787,0.6577543599
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2010,1.2124982414,1.3362723962,1.0950361575
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.4433442008,0.4893634535,0.3958615288
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.8250231235,0.8902496703,0.7621662537
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2011,1.2855050263,1.4223562382,1.1673601718
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.4806226364,0.5328438701,0.4271132381
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.8801077032,0.9504064069,0.8160721551
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2013,1.2351728935,1.3751315782,1.1089161504
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.4545018458,0.5071476849,0.4049413354
1,Deaths,122,Ecuador,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.8421587688,0.9193894967,0.7734183615
1,Deaths,122,Ecuador,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2012,1.2728023636,1.4108979987,1.1502047618
1,Deaths,122,Ecuador,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.4917968999,0.5488895287,0.4384458579
